token,class,prefix,suffix,token_length,alpha_count,digit_count,special_char_count,x_count,contains_fraction,contains_decimal,contains_dash,contains_slash,contains_space,starts_with_letter,starts_with_digit,ends_with_digit,ends_with_letter,numeric_groups,alphabetic_groups,shape_family,material_hint,company_prefix,normalized_token,regex_signature,category,source
WT20 X 105.5,WT,WT,NONE,12,3,6,1,1,0,1,0,0,1,1,0,1,0,2,2,WT,NONE,NONE,WT20 X 105.5,A|N|SPACE|A|SPACE|D,,original
WT 20 X 105.5,WT,WT,NONE,13,3,6,1,1,0,1,0,0,1,1,0,1,0,2,2,WT,NONE,NONE,WT 20 X 105.5,A|SPACE|N|SPACE|A|SPACE|D,,original
Tee WT20X105.5,WT,TEE,NONE,14,6,6,1,1,0,1,0,0,1,1,0,1,0,2,3,WT,NONE,NONE,TEE WT20X105.5,A|SPACE|A|N|A|D,,augmented
Tee-WT20X105.5,WT,TEE,NONE,14,6,6,2,1,0,1,1,0,0,1,0,1,0,2,3,WT,NONE,NONE,TEE-WT20X105.5,A|SEP:-|A|N|A|D,,augmented
WT20X105.5 Tee,WT,WT,TEE,14,6,6,1,1,0,1,0,0,1,1,0,0,1,2,3,WT,NONE,NONE,WT20X105.5 TEE,A|N|A|D|SPACE|A,,augmented
WT20X105.5 A992,WT,WT,NONE,15,4,9,1,1,0,1,0,0,1,1,0,1,0,3,3,WT,A992,NONE,WT20X105.5 A992,A|N|A|D|SPACE|A|N,,augmented
WT Shape WT20X105.5,WT,WT,NONE,19,10,6,1,1,0,1,0,0,1,1,0,1,0,2,4,WT,NONE,NONE,WT SHAPE WT20X105.5,A|SPACE|A|SPACE|A|N|A|D,,augmented
WT Shape-WT20X105.5,WT,WT,NONE,19,10,6,2,1,0,1,1,0,1,1,0,1,0,2,4,WT,NONE,NONE,WT SHAPE-WT20X105.5,A|SPACE|A|SEP:-|A|N|A|D,,augmented
WT20X105.5 WT Shape,WT,WT,SHAPE,19,10,6,1,1,0,1,0,0,1,1,0,0,1,2,4,WT,NONE,NONE,WT20X105.5 WT SHAPE,A|N|A|D|SPACE|A|SPACE|A,,augmented
WT20X91.5,WT,WT,NONE,9,3,5,1,1,0,1,0,0,0,1,0,1,0,2,2,WT,NONE,NONE,WT20X91.5,A|N|A|D,,original
WT 20X91.5,WT,WT,NONE,10,3,5,1,1,0,1,0,0,1,1,0,1,0,2,2,WT,NONE,NONE,WT 20X91.5,A|SPACE|N|A|D,,original
WT-20X91.5,WT,WT,NONE,10,3,5,2,1,0,1,1,0,0,1,0,1,0,2,2,WT,NONE,NONE,WT-20X91.5,A|SEP:-|N|A|D,,augmented
WT_20X91.5,WT,WT,NONE,10,3,5,2,1,0,1,0,0,0,1,0,1,0,2,2,WT,NONE,NONE,WT_20X91.5,A|SEP:_|N|A|D,,augmented
WT20 X 91.5,WT,WT,NONE,11,3,5,1,1,0,1,0,0,1,1,0,1,0,2,2,WT,NONE,NONE,WT20 X 91.5,A|N|SPACE|A|SPACE|D,,original
WT 20 X 91.5,WT,WT,NONE,12,3,5,1,1,0,1,0,0,1,1,0,1,0,2,2,WT,NONE,NONE,WT 20 X 91.5,A|SPACE|N|SPACE|A|SPACE|D,,original
Tee WT20X91.5,WT,TEE,NONE,13,6,5,1,1,0,1,0,0,1,1,0,1,0,2,3,WT,NONE,NONE,TEE WT20X91.5,A|SPACE|A|N|A|D,,augmented
Tee-WT20X91.5,WT,TEE,NONE,13,6,5,2,1,0,1,1,0,0,1,0,1,0,2,3,WT,NONE,NONE,TEE-WT20X91.5,A|SEP:-|A|N|A|D,,augmented
WT20X91.5 Tee,WT,WT,TEE,13,6,5,1,1,0,1,0,0,1,1,0,0,1,2,3,WT,NONE,NONE,WT20X91.5 TEE,A|N|A|D|SPACE|A,,augmented
WT20X91.5 A992,WT,WT,NONE,14,4,8,1,1,0,1,0,0,1,1,0,1,0,3,3,WT,A992,NONE,WT20X91.5 A992,A|N|A|D|SPACE|A|N,,augmented
WT Shape WT20X91.5,WT,WT,NONE,18,10,5,1,1,0,1,0,0,1,1,0,1,0,2,4,WT,NONE,NONE,WT SHAPE WT20X91.5,A|SPACE|A|SPACE|A|N|A|D,,augmented
WT Shape-WT20X91.5,WT,WT,NONE,18,10,5,2,1,0,1,1,0,1,1,0,1,0,2,4,WT,NONE,NONE,WT SHAPE-WT20X91.5,A|SPACE|A|SEP:-|A|N|A|D,,augmented
WT20X91.5 WT Shape,WT,WT,SHAPE,18,10,5,1,1,0,1,0,0,1,1,0,0,1,2,4,WT,NONE,NONE,WT20X91.5 WT SHAPE,A|N|A|D|SPACE|A|SPACE|A,,augmented
WT20X83.5,WT,WT,NONE,9,3,5,1,1,0,1,0,0,0,1,0,1,0,2,2,WT,NONE,NONE,WT20X83.5,A|N|A|D,,original
WT 20X83.5,WT,WT,NONE,10,3,5,1,1,0,1,0,0,1,1,0,1,0,2,2,WT,NONE,NONE,WT 20X83.5,A|SPACE|N|A|D,,original
WT-20X83.5,WT,WT,NONE,10,3,5,2,1,0,1,1,0,0,1,0,1,0,2,2,WT,NONE,NONE,WT-20X83.5,A|SEP:-|N|A|D,,augmented
WT_20X83.5,WT,WT,NONE,10,3,5,2,1,0,1,0,0,0,1,0,1,0,2,2,WT,NONE,NONE,WT_20X83.5,A|SEP:_|N|A|D,,augmented
WT20 X 83.5,WT,WT,NONE,11,3,5,1,1,0,1,0,0,1,1,0,1,0,2,2,WT,NONE,NONE,WT20 X 83.5,A|N|SPACE|A|SPACE|D,,original
WT 20 X 83.5,WT,WT,NONE,12,3,5,1,1,0,1,0,0,1,1,0,1,0,2,2,WT,NONE,NONE,WT 20 X 83.5,A|SPACE|N|SPACE|A|SPACE|D,,original
Tee WT20X83.5,WT,TEE,NONE,13,6,5,1,1,0,1,0,0,1,1,0,1,0,2,3,WT,NONE,NONE,TEE WT20X83.5,A|SPACE|A|N|A|D,,augmented
Tee-WT20X83.5,WT,TEE,NONE,13,6,5,2,1,0,1,1,0,0,1,0,1,0,2,3,WT,NONE,NONE,TEE-WT20X83.5,A|SEP:-|A|N|A|D,,augmented
WT20X83.5 Tee,WT,WT,TEE,13,6,5,1,1,0,1,0,0,1,1,0,0,1,2,3,WT,NONE,NONE,WT20X83.5 TEE,A|N|A|D|SPACE|A,,augmented
WT20X83.5 A992,WT,WT,NONE,14,4,8,1,1,0,1,0,0,1,1,0,1,0,3,3,WT,A992,NONE,WT20X83.5 A992,A|N|A|D|SPACE|A|N,,augmented
WT Shape WT20X83.5,WT,WT,NONE,18,10,5,1,1,0,1,0,0,1,1,0,1,0,2,4,WT,NONE,NONE,WT SHAPE WT20X83.5,A|SPACE|A|SPACE|A|N|A|D,,augmented
WT Shape-WT20X83.5,WT,WT,NONE,18,10,5,2,1,0,1,1,0,1,1,0,1,0,2,4,WT,NONE,NONE,WT SHAPE-WT20X83.5,A|SPACE|A|SEP:-|A|N|A|D,,augmented
WT20X83.5 WT Shape,WT,WT,SHAPE,18,10,5,1,1,0,1,0,0,1,1,0,0,1,2,4,WT,NONE,NONE,WT20X83.5 WT SHAPE,A|N|A|D|SPACE|A|SPACE|A,,augmented
WT20X74.5,WT,WT,NONE,9,3,5,1,1,0,1,0,0,0,1,0,1,0,2,2,WT,NONE,NONE,WT20X74.5,A|N|A|D,,original
WT 20X74.5,WT,WT,NONE,10,3,5,1,1,0,1,0,0,1,1,0,1,0,2,2,WT,NONE,NONE,WT 20X74.5,A|SPACE|N|A|D,,original
WT-20X74.5,WT,WT,NONE,10,3,5,2,1,0,1,1,0,0,1,0,1,0,2,2,WT,NONE,NONE,WT-20X74.5,A|SEP:-|N|A|D,,augmented
WT_20X74.5,WT,WT,NONE,10,3,5,2,1,0,1,0,0,0,1,0,1,0,2,2,WT,NONE,NONE,WT_20X74.5,A|SEP:_|N|A|D,,augmented
WT20 X 74.5,WT,WT,NONE,11,3,5,1,1,0,1,0,0,1,1,0,1,0,2,2,WT,NONE,NONE,WT20 X 74.5,A|N|SPACE|A|SPACE|D,,original
WT 20 X 74.5,WT,WT,NONE,12,3,5,1,1,0,1,0,0,1,1,0,1,0,2,2,WT,NONE,NONE,WT 20 X 74.5,A|SPACE|N|SPACE|A|SPACE|D,,original
Tee WT20X74.5,WT,TEE,NONE,13,6,5,1,1,0,1,0,0,1,1,0,1,0,2,3,WT,NONE,NONE,TEE WT20X74.5,A|SPACE|A|N|A|D,,augmented
Tee-WT20X74.5,WT,TEE,NONE,13,6,5,2,1,0,1,1,0,0,1,0,1,0,2,3,WT,NONE,NONE,TEE-WT20X74.5,A|SEP:-|A|N|A|D,,augmented
WT20X74.5 Tee,WT,WT,TEE,13,6,5,1,1,0,1,0,0,1,1,0,0,1,2,3,WT,NONE,NONE,WT20X74.5 TEE,A|N|A|D|SPACE|A,,augmented
WT20X74.5 A992,WT,WT,NONE,14,4,8,1,1,0,1,0,0,1,1,0,1,0,3,3,WT,A992,NONE,WT20X74.5 A992,A|N|A|D|SPACE|A|N,,augmented
WT Shape WT20X74.5,WT,WT,NONE,18,10,5,1,1,0,1,0,0,1,1,0,1,0,2,4,WT,NONE,NONE,WT SHAPE WT20X74.5,A|SPACE|A|SPACE|A|N|A|D,,augmented
WT Shape-WT20X74.5,WT,WT,NONE,18,10,5,2,1,0,1,1,0,1,1,0,1,0,2,4,WT,NONE,NONE,WT SHAPE-WT20X74.5,A|SPACE|A|SEP:-|A|N|A|D,,augmented
WT20X74.5 WT Shape,WT,WT,SHAPE,18,10,5,1,1,0,1,0,0,1,1,0,0,1,2,4,WT,NONE,NONE,WT20X74.5 WT SHAPE,A|N|A|D|SPACE|A|SPACE|A,,augmented
WT18X462.5,WT,WT,NONE,10,3,6,1,1,0,1,0,0,0,1,0,1,0,2,2,WT,NONE,NONE,WT18X462.5,A|N|A|D,,original
WT 18X462.5,WT,WT,NONE,11,3,6,1,1,0,1,0,0,1,1,0,1,0,2,2,WT,NONE,NONE,WT 18X462.5,A|SPACE|N|A|D,,original
WT-18X462.5,WT,WT,NONE,11,3,6,2,1,0,1,1,0,0,1,0,1,0,2,2,WT,NONE,NONE,WT-18X462.5,A|SEP:-|N|A|D,,augmented
WT_18X462.5,WT,WT,NONE,11,3,6,2,1,0,1,0,0,0,1,0,1,0,2,2,WT,NONE,NONE,WT_18X462.5,A|SEP:_|N|A|D,,augmented
WT18 X 462.5,WT,WT,NONE,12,3,6,1,1,0,1,0,0,1,1,0,1,0,2,2,WT,NONE,NONE,WT18 X 462.5,A|N|SPACE|A|SPACE|D,,original
WT 18 X 462.5,WT,WT,NONE,13,3,6,1,1,0,1,0,0,1,1,0,1,0,2,2,WT,NONE,NONE,WT 18 X 462.5,A|SPACE|N|SPACE|A|SPACE|D,,original
Tee WT18X462.5,WT,TEE,NONE,14,6,6,1,1,0,1,0,0,1,1,0,1,0,2,3,WT,NONE,NONE,TEE WT18X462.5,A|SPACE|A|N|A|D,,augmented
Tee-WT18X462.5,WT,TEE,NONE,14,6,6,2,1,0,1,1,0,0,1,0,1,0,2,3,WT,NONE,NONE,TEE-WT18X462.5,A|SEP:-|A|N|A|D,,augmented
WT18X462.5 Tee,WT,WT,TEE,14,6,6,1,1,0,1,0,0,1,1,0,0,1,2,3,WT,NONE,NONE,WT18X462.5 TEE,A|N|A|D|SPACE|A,,augmented
WT18X462.5 A992,WT,WT,NONE,15,4,9,1,1,0,1,0,0,1,1,0,1,0,3,3,WT,A992,NONE,WT18X462.5 A992,A|N|A|D|SPACE|A|N,,augmented
WT Shape WT18X462.5,WT,WT,NONE,19,10,6,1,1,0,1,0,0,1,1,0,1,0,2,4,WT,NONE,NONE,WT SHAPE WT18X462.5,A|SPACE|A|SPACE|A|N|A|D,,augmented
WT Shape-WT18X462.5,WT,WT,NONE,19,10,6,2,1,0,1,1,0,1,1,0,1,0,2,4,WT,NONE,NONE,WT SHAPE-WT18X462.5,A|SPACE|A|SEP:-|A|N|A|D,,augmented
WT18X462.5 WT Shape,WT,WT,SHAPE,19,10,6,1,1,0,1,0,0,1,1,0,0,1,2,4,WT,NONE,NONE,WT18X462.5 WT SHAPE,A|N|A|D|SPACE|A|SPACE|A,,augmented
WT18X426.5,WT,WT,NONE,10,3,6,1,1,0,1,0,0,0,1,0,1,0,2,2,WT,NONE,NONE,WT18X426.5,A|N|A|D,,original
WT 18X426.5,WT,WT,NONE,11,3,6,1,1,0,1,0,0,1,1,0,1,0,2,2,WT,NONE,NONE,WT 18X426.5,A|SPACE|N|A|D,,original
WT-18X426.5,WT,WT,NONE,11,3,6,2,1,0,1,1,0,0,1,0,1,0,2,2,WT,NONE,NONE,WT-18X426.5,A|SEP:-|N|A|D,,augmented
WT_18X426.5,WT,WT,NONE,11,3,6,2,1,0,1,0,0,0,1,0,1,0,2,2,WT,NONE,NONE,WT_18X426.5,A|SEP:_|N|A|D,,augmented
WT18 X 426.5,WT,WT,NONE,12,3,6,1,1,0,1,0,0,1,1,0,1,0,2,2,WT,NONE,NONE,WT18 X 426.5,A|N|SPACE|A|SPACE|D,,original
WT 18 X 426.5,WT,WT,NONE,13,3,6,1,1,0,1,0,0,1,1,0,1,0,2,2,WT,NONE,NONE,WT 18 X 426.5,A|SPACE|N|SPACE|A|SPACE|D,,original
Tee WT18X426.5,WT,TEE,NONE,14,6,6,1,1,0,1,0,0,1,1,0,1,0,2,3,WT,NONE,NONE,TEE WT18X426.5,A|SPACE|A|N|A|D,,augmented
Tee-WT18X426.5,WT,TEE,NONE,14,6,6,2,1,0,1,1,0,0,1,0,1,0,2,3,WT,NONE,NONE,TEE-WT18X426.5,A|SEP:-|A|N|A|D,,augmented
WT18X426.5 Tee,WT,WT,TEE,14,6,6,1,1,0,1,0,0,1,1,0,0,1,2,3,WT,NONE,NONE,WT18X426.5 TEE,A|N|A|D|SPACE|A,,augmented
WT18X426.5 A992,WT,WT,NONE,15,4,9,1,1,0,1,0,0,1,1,0,1,0,3,3,WT,A992,NONE,WT18X426.5 A992,A|N|A|D|SPACE|A|N,,augmented
WT Shape WT18X426.5,WT,WT,NONE,19,10,6,1,1,0,1,0,0,1,1,0,1,0,2,4,WT,NONE,NONE,WT SHAPE WT18X426.5,A|SPACE|A|SPACE|A|N|A|D,,augmented
WT Shape-WT18X426.5,WT,WT,NONE,19,10,6,2,1,0,1,1,0,1,1,0,1,0,2,4,WT,NONE,NONE,WT SHAPE-WT18X426.5,A|SPACE|A|SEP:-|A|N|A|D,,augmented
WT18X426.5 WT Shape,WT,WT,SHAPE,19,10,6,1,1,0,1,0,0,1,1,0,0,1,2,4,WT,NONE,NONE,WT18X426.5 WT SHAPE,A|N|A|D|SPACE|A|SPACE|A,,augmented
WT18X401,WT,WT,NONE,8,3,5,0,1,0,0,0,0,0,1,0,1,0,2,2,WT,NONE,NONE,WT18X401,A|N|A|N,,original
WT 18X401,WT,WT,NONE,9,3,5,0,1,0,0,0,0,1,1,0,1,0,2,2,WT,NONE,NONE,WT 18X401,A|SPACE|N|A|N,,original
WT-18X401,WT,WT,NONE,9,3,5,1,1,0,0,1,0,0,1,0,1,0,2,2,WT,NONE,NONE,WT-18X401,A|SEP:-|N|A|N,,augmented
WT_18X401,WT,WT,NONE,9,3,5,1,1,0,0,0,0,0,1,0,1,0,2,2,WT,NONE,NONE,WT_18X401,A|SEP:_|N|A|N,,augmented
WT18 X 401,WT,WT,NONE,10,3,5,0,1,0,0,0,0,1,1,0,1,0,2,2,WT,NONE,NONE,WT18 X 401,A|N|SPACE|A|SPACE|N,,original
WT 18 X 401,WT,WT,NONE,11,3,5,0,1,0,0,0,0,1,1,0,1,0,2,2,WT,NONE,NONE,WT 18 X 401,A|SPACE|N|SPACE|A|SPACE|N,,original
Tee WT18X401,WT,TEE,NONE,12,6,5,0,1,0,0,0,0,1,1,0,1,0,2,3,WT,NONE,NONE,TEE WT18X401,A|SPACE|A|N|A|N,,augmented
Tee-WT18X401,WT,TEE,NONE,12,6,5,1,1,0,0,1,0,0,1,0,1,0,2,3,WT,NONE,NONE,TEE-WT18X401,A|SEP:-|A|N|A|N,,augmented
WT18X401 Tee,WT,WT,TEE,12,6,5,0,1,0,0,0,0,1,1,0,0,1,2,3,WT,NONE,NONE,WT18X401 TEE,A|N|A|N|SPACE|A,,augmented
WT18X401 A992,WT,WT,NONE,13,4,8,0,1,0,0,0,0,1,1,0,1,0,3,3,WT,A992,NONE,WT18X401 A992,A|N|A|N|SPACE|A|N,,augmented
WT Shape WT18X401,WT,WT,NONE,17,10,5,0,1,0,0,0,0,1,1,0,1,0,2,4,WT,NONE,NONE,WT SHAPE WT18X401,A|SPACE|A|SPACE|A|N|A|N,,augmented
WT Shape-WT18X401,WT,WT,NONE,17,10,5,1,1,0,0,1,0,1,1,0,1,0,2,4,WT,NONE,NONE,WT SHAPE-WT18X401,A|SPACE|A|SEP:-|A|N|A|N,,augmented
WT18X401 WT Shape,WT,WT,SHAPE,17,10,5,0,1,0,0,0,0,1,1,0,0,1,2,4,WT,NONE,NONE,WT18X401 WT SHAPE,A|N|A|N|SPACE|A|SPACE|A,,augmented
WT18X361.5,WT,WT,NONE,10,3,6,1,1,0,1,0,0,0,1,0,1,0,2,2,WT,NONE,NONE,WT18X361.5,A|N|A|D,,original
WT 18X361.5,WT,WT,NONE,11,3,6,1,1,0,1,0,0,1,1,0,1,0,2,2,WT,NONE,NONE,WT 18X361.5,A|SPACE|N|A|D,,original
WT-18X361.5,WT,WT,NONE,11,3,6,2,1,0,1,1,0,0,1,0,1,0,2,2,WT,NONE,NONE,WT-18X361.5,A|SEP:-|N|A|D,,augmented
WT_18X361.5,WT,WT,NONE,11,3,6,2,1,0,1,0,0,0,1,0,1,0,2,2,WT,NONE,NONE,WT_18X361.5,A|SEP:_|N|A|D,,augmented
WT18 X 361.5,WT,WT,NONE,12,3,6,1,1,0,1,0,0,1,1,0,1,0,2,2,WT,NONE,NONE,WT18 X 361.5,A|N|SPACE|A|SPACE|D,,original
WT 18 X 361.5,WT,WT,NONE,13,3,6,1,1,0,1,0,0,1,1,0,1,0,2,2,WT,NONE,NONE,WT 18 X 361.5,A|SPACE|N|SPACE|A|SPACE|D,,original
Tee WT18X361.5,WT,TEE,NONE,14,6,6,1,1,0,1,0,0,1,1,0,1,0,2,3,WT,NONE,NONE,TEE WT18X361.5,A|SPACE|A|N|A|D,,augmented
Tee-WT18X361.5,WT,TEE,NONE,14,6,6,2,1,0,1,1,0,0,1,0,1,0,2,3,WT,NONE,NONE,TEE-WT18X361.5,A|SEP:-|A|N|A|D,,augmented
WT18X361.5 Tee,WT,WT,TEE,14,6,6,1,1,0,1,0,0,1,1,0,0,1,2,3,WT,NONE,NONE,WT18X361.5 TEE,A|N|A|D|SPACE|A,,augmented
WT18X361.5 A992,WT,WT,NONE,15,4,9,1,1,0,1,0,0,1,1,0,1,0,3,3,WT,A992,NONE,WT18X361.5 A992,A|N|A|D|SPACE|A|N,,augmented
WT Shape WT18X361.5,WT,WT,NONE,19,10,6,1,1,0,1,0,0,1,1,0,1,0,2,4,WT,NONE,NONE,WT SHAPE WT18X361.5,A|SPACE|A|SPACE|A|N|A|D,,augmented
WT Shape-WT18X361.5,WT,WT,NONE,19,10,6,2,1,0,1,1,0,1,1,0,1,0,2,4,WT,NONE,NONE,WT SHAPE-WT18X361.5,A|SPACE|A|SEP:-|A|N|A|D,,augmented
WT18X361.5 WT Shape,WT,WT,SHAPE,19,10,6,1,1,0,1,0,0,1,1,0,0,1,2,4,WT,NONE,NONE,WT18X361.5 WT SHAPE,A|N|A|D|SPACE|A|SPACE|A,,augmented
WT18X326,WT,WT,NONE,8,3,5,0,1,0,0,0,0,0,1,0,1,0,2,2,WT,NONE,NONE,WT18X326,A|N|A|N,,original
WT 18X326,WT,WT,NONE,9,3,5,0,1,0,0,0,0,1,1,0,1,0,2,2,WT,NONE,NONE,WT 18X326,A|SPACE|N|A|N,,original
WT-18X326,WT,WT,NONE,9,3,5,1,1,0,0,1,0,0,1,0,1,0,2,2,WT,NONE,NONE,WT-18X326,A|SEP:-|N|A|N,,augmented
WT_18X326,WT,WT,NONE,9,3,5,1,1,0,0,0,0,0,1,0,1,0,2,2,WT,NONE,NONE,WT_18X326,A|SEP:_|N|A|N,,augmented
WT18 X 326,WT,WT,NONE,10,3,5,0,1,0,0,0,0,1,1,0,1,0,2,2,WT,NONE,NONE,WT18 X 326,A|N|SPACE|A|SPACE|N,,original
WT 18 X 326,WT,WT,NONE,11,3,5,0,1,0,0,0,0,1,1,0,1,0,2,2,WT,NONE,NONE,WT 18 X 326,A|SPACE|N|SPACE|A|SPACE|N,,original
Tee WT18X326,WT,TEE,NONE,12,6,5,0,1,0,0,0,0,1,1,0,1,0,2,3,WT,NONE,NONE,TEE WT18X326,A|SPACE|A|N|A|N,,augmented
Tee-WT18X326,WT,TEE,NONE,12,6,5,1,1,0,0,1,0,0,1,0,1,0,2,3,WT,NONE,NONE,TEE-WT18X326,A|SEP:-|A|N|A|N,,augmented
WT18X326 Tee,WT,WT,TEE,12,6,5,0,1,0,0,0,0,1,1,0,0,1,2,3,WT,NONE,NONE,WT18X326 TEE,A|N|A|N|SPACE|A,,augmented
WT18X326 A992,WT,WT,NONE,13,4,8,0,1,0,0,0,0,1,1,0,1,0,3,3,WT,A992,NONE,WT18X326 A992,A|N|A|N|SPACE|A|N,,augmented
WT Shape WT18X326,WT,WT,NONE,17,10,5,0,1,0,0,0,0,1,1,0,1,0,2,4,WT,NONE,NONE,WT SHAPE WT18X326,A|SPACE|A|SPACE|A|N|A|N,,augmented
WT Shape-WT18X326,WT,WT,NONE,17,10,5,1,1,0,0,1,0,1,1,0,1,0,2,4,WT,NONE,NONE,WT SHAPE-WT18X326,A|SPACE|A|SEP:-|A|N|A|N,,augmented
WT18X326 WT Shape,WT,WT,SHAPE,17,10,5,0,1,0,0,0,0,1,1,0,0,1,2,4,WT,NONE,NONE,WT18X326 WT SHAPE,A|N|A|N|SPACE|A|SPACE|A,,augmented
WT18X264.5,WT,WT,NONE,10,3,6,1,1,0,1,0,0,0,1,0,1,0,2,2,WT,NONE,NONE,WT18X264.5,A|N|A|D,,original
WT 18X264.5,WT,WT,NONE,11,3,6,1,1,0,1,0,0,1,1,0,1,0,2,2,WT,NONE,NONE,WT 18X264.5,A|SPACE|N|A|D,,original
WT-18X264.5,WT,WT,NONE,11,3,6,2,1,0,1,1,0,0,1,0,1,0,2,2,WT,NONE,NONE,WT-18X264.5,A|SEP:-|N|A|D,,augmented
WT_18X264.5,WT,WT,NONE,11,3,6,2,1,0,1,0,0,0,1,0,1,0,2,2,WT,NONE,NONE,WT_18X264.5,A|SEP:_|N|A|D,,augmented
WT18 X 264.5,WT,WT,NONE,12,3,6,1,1,0,1,0,0,1,1,0,1,0,2,2,WT,NONE,NONE,WT18 X 264.5,A|N|SPACE|A|SPACE|D,,original
WT 18 X 264.5,WT,WT,NONE,13,3,6,1,1,0,1,0,0,1,1,0,1,0,2,2,WT,NONE,NONE,WT 18 X 264.5,A|SPACE|N|SPACE|A|SPACE|D,,original
Tee WT18X264.5,WT,TEE,NONE,14,6,6,1,1,0,1,0,0,1,1,0,1,0,2,3,WT,NONE,NONE,TEE WT18X264.5,A|SPACE|A|N|A|D,,augmented
Tee-WT18X264.5,WT,TEE,NONE,14,6,6,2,1,0,1,1,0,0,1,0,1,0,2,3,WT,NONE,NONE,TEE-WT18X264.5,A|SEP:-|A|N|A|D,,augmented
WT18X264.5 Tee,WT,WT,TEE,14,6,6,1,1,0,1,0,0,1,1,0,0,1,2,3,WT,NONE,NONE,WT18X264.5 TEE,A|N|A|D|SPACE|A,,augmented
WT18X264.5 A992,WT,WT,NONE,15,4,9,1,1,0,1,0,0,1,1,0,1,0,3,3,WT,A992,NONE,WT18X264.5 A992,A|N|A|D|SPACE|A|N,,augmented
WT Shape WT18X264.5,WT,WT,NONE,19,10,6,1,1,0,1,0,0,1,1,0,1,0,2,4,WT,NONE,NONE,WT SHAPE WT18X264.5,A|SPACE|A|SPACE|A|N|A|D,,augmented
WT Shape-WT18X264.5,WT,WT,NONE,19,10,6,2,1,0,1,1,0,1,1,0,1,0,2,4,WT,NONE,NONE,WT SHAPE-WT18X264.5,A|SPACE|A|SEP:-|A|N|A|D,,augmented
WT18X264.5 WT Shape,WT,WT,SHAPE,19,10,6,1,1,0,1,0,0,1,1,0,0,1,2,4,WT,NONE,NONE,WT18X264.5 WT SHAPE,A|N|A|D|SPACE|A|SPACE|A,,augmented
WT18X243.5,WT,WT,NONE,10,3,6,1,1,0,1,0,0,0,1,0,1,0,2,2,WT,NONE,NONE,WT18X243.5,A|N|A|D,,original
WT 18X243.5,WT,WT,NONE,11,3,6,1,1,0,1,0,0,1,1,0,1,0,2,2,WT,NONE,NONE,WT 18X243.5,A|SPACE|N|A|D,,original
WT-18X243.5,WT,WT,NONE,11,3,6,2,1,0,1,1,0,0,1,0,1,0,2,2,WT,NONE,NONE,WT-18X243.5,A|SEP:-|N|A|D,,augmented
WT_18X243.5,WT,WT,NONE,11,3,6,2,1,0,1,0,0,0,1,0,1,0,2,2,WT,NONE,NONE,WT_18X243.5,A|SEP:_|N|A|D,,augmented
WT18 X 243.5,WT,WT,NONE,12,3,6,1,1,0,1,0,0,1,1,0,1,0,2,2,WT,NONE,NONE,WT18 X 243.5,A|N|SPACE|A|SPACE|D,,original
WT 18 X 243.5,WT,WT,NONE,13,3,6,1,1,0,1,0,0,1,1,0,1,0,2,2,WT,NONE,NONE,WT 18 X 243.5,A|SPACE|N|SPACE|A|SPACE|D,,original
Tee WT18X243.5,WT,TEE,NONE,14,6,6,1,1,0,1,0,0,1,1,0,1,0,2,3,WT,NONE,NONE,TEE WT18X243.5,A|SPACE|A|N|A|D,,augmented
Tee-WT18X243.5,WT,TEE,NONE,14,6,6,2,1,0,1,1,0,0,1,0,1,0,2,3,WT,NONE,NONE,TEE-WT18X243.5,A|SEP:-|A|N|A|D,,augmented
WT18X243.5 Tee,WT,WT,TEE,14,6,6,1,1,0,1,0,0,1,1,0,0,1,2,3,WT,NONE,NONE,WT18X243.5 TEE,A|N|A|D|SPACE|A,,augmented
WT18X243.5 A992,WT,WT,NONE,15,4,9,1,1,0,1,0,0,1,1,0,1,0,3,3,WT,A992,NONE,WT18X243.5 A992,A|N|A|D|SPACE|A|N,,augmented
WT Shape WT18X243.5,WT,WT,NONE,19,10,6,1,1,0,1,0,0,1,1,0,1,0,2,4,WT,NONE,NONE,WT SHAPE WT18X243.5,A|SPACE|A|SPACE|A|N|A|D,,augmented
WT Shape-WT18X243.5,WT,WT,NONE,19,10,6,2,1,0,1,1,0,1,1,0,1,0,2,4,WT,NONE,NONE,WT SHAPE-WT18X243.5,A|SPACE|A|SEP:-|A|N|A|D,,augmented
WT18X243.5 WT Shape,WT,WT,SHAPE,19,10,6,1,1,0,1,0,0,1,1,0,0,1,2,4,WT,NONE,NONE,WT18X243.5 WT SHAPE,A|N|A|D|SPACE|A|SPACE|A,,augmented
WT18X220.5,WT,WT,NONE,10,3,6,1,1,0,1,0,0,0,1,0,1,0,2,2,WT,NONE,NONE,WT18X220.5,A|N|A|D,,original
WT 18X220.5,WT,WT,NONE,11,3,6,1,1,0,1,0,0,1,1,0,1,0,2,2,WT,NONE,NONE,WT 18X220.5,A|SPACE|N|A|D,,original
WT-18X220.5,WT,WT,NONE,11,3,6,2,1,0,1,1,0,0,1,0,1,0,2,2,WT,NONE,NONE,WT-18X220.5,A|SEP:-|N|A|D,,augmented
WT_18X220.5,WT,WT,NONE,11,3,6,2,1,0,1,0,0,0,1,0,1,0,2,2,WT,NONE,NONE,WT_18X220.5,A|SEP:_|N|A|D,,augmented
