id,token,category,prediction,model_probability,overall_confidence,confidence_level,uncertain,source_file,regex_suggested,status,reviewed_category,reviewed_class,notes,created_at,updated_at
1f357042-8850-4546-a371-d34d0eedb056,L18x12x3/8,structural_section,L,0.9997654557228088,0.7337327278614044,Medium,false,1200 K_Permit_Bid_Dwgs - Structural.pdf,L\d+X\d+X\d+/\d+,approved,structural_section,L,,2026-07-27T11:01:27.903606+00:00,2026-07-27T11:03:19.708513+00:00
286c7821-fbec-46a5-9739-84c4b319f3db,L5x5,structural_section,L,0.8711154460906982,0.6907677230453491,Medium,false,1200 K_Permit_Bid_Dwgs - Structural.pdf,L\d+X\d+X\d+/\d+,approved,structural_section,L,,2026-07-27T11:01:28.668335+00:00,2026-07-27T11:03:17.782981+00:00
68cfc280-b6c9-40d2-9f19-3b74a7585083,w16x64,structural_section,W,0.9997472167015076,0.7887736083507537,Medium,false,,W\d+X\d+,approved,structural_section,W,,2026-07-27T11:02:09.701270+00:00,2026-07-27T11:03:04.664046+00:00
4eaf6682-cc58-4487-bf31-f325dc5564e7,A1064,material,A1064,0.9730628132820129,0.7712314066410064,Medium,false,ST - Springhill Lake.pdf,A\d+,approved,,A1064,,2026-07-28T10:52:01.457851+00:00,2026-07-28T10:54:49.199658+00:00
fcd1886d-7121-48eb-a0fc-b7747fc7c8f4,A108,material,A108,0.9497281908988953,0.7454640954494476,Medium,false,ST - Springhill Lake.pdf,A\d+,approved,,A108,,2026-07-28T10:52:01.846131+00:00,2026-07-28T10:54:49.144635+00:00
5366fe63-c338-430b-b30b-352c29ce0d54,A2,structural_section,A,0.9799590110778809,0.7711095055389404,Medium,false,ST - Springhill Lake.pdf,A\d+,rejected,,,,2026-07-28T10:52:01.948142+00:00,2026-07-28T10:54:43.059768+00:00
d062fbc1-f576-4b2e-8d7c-2fbe2671a743,A3,structural_section,A,0.9842320680618286,0.7732460340309143,Medium,false,ST - Springhill Lake.pdf,A\d+,rejected,,,,2026-07-28T10:52:02.059844+00:00,2026-07-28T10:54:40.471659+00:00
b9d16663-ddb6-40b2-9c77-f2689109df80,A307,bolt,A307,0.7342689633369446,0.6518344816684722,Medium,false,ST - Springhill Lake.pdf,A\d+,approved,,A307,,2026-07-28T10:52:02.206493+00:00,2026-07-28T10:54:49.088719+00:00
cdcf9b9c-0502-4467-9f53-0d77a8e6c6c1,A325,bolt,A325,0.8349806666374207,0.7021903333187103,Medium,false,ST - Springhill Lake.pdf,A\d+,approved,,A325,,2026-07-28T10:52:02.349244+00:00,2026-07-28T10:54:49.034324+00:00
391d3dfc-187f-45cc-bb4f-2cce0be57ae5,A36,material,A36,0.8517696261405945,0.7105848130702972,Medium,false,ST - Springhill Lake.pdf,A\d+,approved,,A36,,2026-07-28T10:52:02.495949+00:00,2026-07-28T10:54:48.979626+00:00
ebe1f784-8b3f-4025-afd3-bf65bf78add6,A500,material,A500,0.5195097327232361,0.544454866361618,Low,true,ST - Springhill Lake.pdf,A\d+,approved,,A500,,2026-07-28T10:52:02.641645+00:00,2026-07-28T10:54:48.923778+00:00
576913b4-ba02-434d-95de-6c4b7fbe5af2,A53,material,A53,0.9149889945983887,0.7395844972991943,Medium,false,ST - Springhill Lake.pdf,A\d+,approved,,A53,,2026-07-28T10:52:02.779578+00:00,2026-07-28T10:54:48.870264+00:00
49fbf30c-b5a3-4929-9eaa-204471f4dfbd,A568,material,A568,0.8961455821990967,0.7248827910995483,Medium,false,ST - Springhill Lake.pdf,A\d+,approved,,A568,,2026-07-28T10:52:02.923817+00:00,2026-07-28T10:54:48.815103+00:00
2cad9ee9-bac3-4907-8c79-9fdec8cee78f,A572,material,A572,0.8949097394943237,0.7321548697471618,Medium,false,ST - Springhill Lake.pdf,A\d+,approved,,A572,,2026-07-28T10:52:03.058890+00:00,2026-07-28T10:54:48.758448+00:00
542400d8-8b08-4566-a055-d80217679c0c,A588,material,A588,0.793652355670929,0.6736361778354645,Medium,false,ST - Springhill Lake.pdf,A\d+,approved,,A588,,2026-07-28T10:52:03.195381+00:00,2026-07-28T10:54:48.700576+00:00
2d74d982-fea7-44c7-a67c-c49ef05c4e7c,A6,structural_section,A,0.9815627336502075,0.7719113668251038,Medium,false,ST - Springhill Lake.pdf,A\d+,approved,,A,,2026-07-28T10:52:03.343434+00:00,2026-07-28T10:54:48.644510+00:00
0e2a79d2-efbd-439e-8403-11203b079d08,A615,material,A615,0.4901241362094879,0.5297620681047439,Low,true,ST - Springhill Lake.pdf,A\d+,approved,,A615,,2026-07-28T10:52:03.474740+00:00,2026-07-28T10:54:48.587892+00:00
b4c43ac3-1c27-4c1c-821f-50def7017ff1,A653,material,A653,0.5016574859619141,0.535528742980957,Low,true,ST - Springhill Lake.pdf,A\d+,approved,,A653,,2026-07-28T10:52:03.610411+00:00,2026-07-28T10:54:48.529981+00:00
aec18a3d-581d-45e6-9152-184edb563961,A706,material,A706,0.9386664032936096,0.7487832016468048,Medium,false,ST - Springhill Lake.pdf,A\d+,approved,,A706,,2026-07-28T10:52:03.750483+00:00,2026-07-28T10:54:48.470752+00:00
5d37e3f3-1be7-43d6-8e94-4ca74dfdec0e,A913,material,A913,0.6586524248123169,0.6114162124061584,Medium,true,ST - Springhill Lake.pdf,A\d+,approved,,A913,,2026-07-28T10:52:03.893545+00:00,2026-07-28T10:54:48.388163+00:00
f92b34ce-c6dc-41d3-a968-92a0d047bace,A970,material,A970,0.4646909832954407,0.5091554916477203,Low,true,ST - Springhill Lake.pdf,A\d+,approved,,A970,,2026-07-28T10:52:04.042343+00:00,2026-07-28T10:54:48.270021+00:00
8b42018d-b359-4f0d-8686-c9187805c03c,A992,material,A992,0.7395862340927124,0.6544931170463562,Medium,false,ST - Springhill Lake.pdf,A\d+,approved,,A992,,2026-07-28T10:52:04.188262+00:00,2026-07-28T10:54:48.135106+00:00
a327d8a4-6ec3-4aca-bd74-989ce329cfbd,HSS10X0,structural_section,HSS,0.9998759031295776,0.7876379515647888,Medium,false,ST - Springhill Lake.pdf,HSS\d+X\d+X\d+/\d+,approved,,HSS,,2026-07-28T10:52:04.329260+00:00,2026-07-28T10:53:50.737134+00:00
e64e5b35-8475-4911-aabd-32281477baed,HSS16X0,structural_section,HSS,0.9998743534088135,0.7843071767044067,Medium,false,ST - Springhill Lake.pdf,HSS\d+X\d+X\d+/\d+,approved,,HSS,,2026-07-28T10:52:04.665279+00:00,2026-07-28T10:53:50.680066+00:00
d79f3211-08fd-47b4-8f1c-4d2f52d113f3,HSS18X0,structural_section,HSS,0.9998759031295776,0.7843079515647888,Medium,false,ST - Springhill Lake.pdf,HSS\d+X\d+X\d+/\d+,approved,,HSS,,2026-07-28T10:52:05.005918+00:00,2026-07-28T10:53:50.623081+00:00
2e6487eb-6034-465d-97e6-ee36eab53bf5,L1x1x1/4,structural_section,L,0.999728262424469,0.7337141312122345,Medium,false,ST - Springhill Lake.pdf,L\d+X\d+X\d+/\d+,approved,,L,,2026-07-28T10:52:05.901364+00:00,2026-07-28T10:53:50.517757+00:00
f119d68c-6a77-485b-91d9-235bc6b50636,L4X3,structural_section,L,0.9988829493522644,0.7546514746761321,Medium,false,ST - Springhill Lake.pdf,L\d+X\d+X\d+/\d+,approved,,L,,2026-07-28T10:52:06.430986+00:00,2026-07-28T10:53:50.389332+00:00
ed286c94-b5a1-4c99-84f7-2e2fe3ceba78,L4x4,structural_section,L,0.9988585710525513,0.7486392855262756,Medium,false,ST - Springhill Lake.pdf,L\d+X\d+X\d+/\d+,approved,,L,,2026-07-28T10:52:07.018685+00:00,2026-07-28T10:53:50.270762+00:00
338b2aba-9794-4708-be81-71ceac9ff88a,L5X3,structural_section,L,0.9900885224342346,0.7442542612171172,Medium,false,ST - Springhill Lake.pdf,L\d+X\d+X\d+/\d+,approved,,L,,2026-07-28T10:52:07.227176+00:00,2026-07-28T10:53:50.120974+00:00
e572a920-1e78-42c9-9487-ec88879a79f8,L6X3,structural_section,L,0.9988253712654114,0.7486226856327056,Medium,false,ST - Springhill Lake.pdf,L\d+X\d+X\d+/\d+,approved,,L,,2026-07-28T10:52:07.487101+00:00,2026-07-28T10:53:37.055001+00:00
b1e53c6b-fa56-4b02-8dde-28f20816c25f,S-001,structural_section,S,0.9993057250976562,0.7479028625488281,Medium,false,ST - Springhill Lake.pdf,S\-\d+,approved,,S,,2026-07-28T10:52:07.943865+00:00,2026-07-28T10:53:36.998855+00:00
ea22f33e-f964-42a4-8fba-038a2cb208c9,S-002,structural_section,S,0.9993057250976562,0.7479028625488281,Medium,false,ST - Springhill Lake.pdf,S\-\d+,approved,,S,,2026-07-28T10:52:08.077829+00:00,2026-07-28T10:53:36.942985+00:00
e2a915e1-8b13-4870-91d3-0ac74b8d3344,S-003,structural_section,S,0.9993057250976562,0.7479028625488281,Medium,false,ST - Springhill Lake.pdf,S\-\d+,approved,,S,,2026-07-28T10:52:08.215823+00:00,2026-07-28T10:53:36.888180+00:00
bd148922-e804-4788-9afb-3dc76968f7f1,S-004,structural_section,S,0.9993057250976562,0.7479028625488281,Medium,false,ST - Springhill Lake.pdf,S\-\d+,approved,,S,,2026-07-28T10:52:08.324471+00:00,2026-07-28T10:53:36.831646+00:00
1953b2f1-9c75-477c-9bc2-7705a31fc5d5,S-111,structural_section,S,0.9992930889129639,0.7478965444564819,Medium,false,ST - Springhill Lake.pdf,S\-\d+,approved,,S,,2026-07-28T10:52:08.428434+00:00,2026-07-28T10:53:36.775327+00:00
f10da543-6a1d-4371-9f09-281c4f7d24c6,S-112,structural_section,S,0.9994024038314819,0.7479512019157409,Medium,false,ST - Springhill Lake.pdf,S\-\d+,approved,,S,,2026-07-28T10:52:08.543433+00:00,2026-07-28T10:53:36.719555+00:00
b3d968c3-575e-42f9-b5e3-923198b8c448,S-113,structural_section,S,0.9992930889129639,0.7478965444564819,Medium,false,ST - Springhill Lake.pdf,S\-\d+,approved,,S,,2026-07-28T10:52:08.686690+00:00,2026-07-28T10:53:36.655817+00:00
47ebcd87-6744-4229-a345-9901eaacb570,S-201,structural_section,S,0.9992930889129639,0.7478965444564819,Medium,false,ST - Springhill Lake.pdf,S\-\d+,approved,,S,,2026-07-28T10:52:08.825568+00:00,2026-07-28T10:53:36.599376+00:00
8c4ffbf0-fd3b-4bc7-8825-a10fa68eb8e9,S-202,structural_section,S,0.9992930889129639,0.7478965444564819,Medium,false,ST - Springhill Lake.pdf,S\-\d+,approved,,S,,2026-07-28T10:52:08.961157+00:00,2026-07-28T10:53:36.543518+00:00
7fb6ab7f-19a1-4bb1-97d4-6d37f5a38319,S-203,structural_section,S,0.9992930889129639,0.7478965444564819,Medium,false,ST - Springhill Lake.pdf,S\-\d+,approved,,S,,2026-07-28T10:52:09.099414+00:00,2026-07-28T10:53:36.488183+00:00
b7757e67-5b33-4333-864a-4933c68834e8,S-204,structural_section,S,0.9992930889129639,0.7478965444564819,Medium,false,ST - Springhill Lake.pdf,S\-\d+,approved,,S,,2026-07-28T10:52:09.236669+00:00,2026-07-28T10:53:36.431428+00:00
63e8765b-0a1e-466e-ae4a-a17c80be46ed,S-205,structural_section,S,0.9992930889129639,0.7478965444564819,Medium,false,ST - Springhill Lake.pdf,S\-\d+,approved,,S,,2026-07-28T10:52:09.377672+00:00,2026-07-28T10:53:36.376118+00:00
dbe65918-8900-4603-bf34-6f9c1f2a0cb8,S-206,structural_section,S,0.9993040561676025,0.7479020280838012,Medium,false,ST - Springhill Lake.pdf,S\-\d+,approved,,S,,2026-07-28T10:52:09.523750+00:00,2026-07-28T10:53:36.320589+00:00
2b56bca3-38bc-441e-a11b-2f21bae53a80,S-301,structural_section,S,0.9992930889129639,0.7478965444564819,Medium,false,ST - Springhill Lake.pdf,S\-\d+,approved,,S,,2026-07-28T10:52:09.670720+00:00,2026-07-28T10:53:36.261471+00:00
9aad324a-43ed-442b-8d0e-896462a40ffa,S-311,structural_section,S,0.9992930889129639,0.7478965444564819,Medium,false,ST - Springhill Lake.pdf,S\-\d+,approved,,S,,2026-07-28T10:52:09.808683+00:00,2026-07-28T10:53:36.206107+00:00
014431bc-f7c0-432e-8428-382d84cc6070,S-312,structural_section,S,0.9994024038314819,0.7479512019157409,Medium,false,ST - Springhill Lake.pdf,S\-\d+,approved,,S,,2026-07-28T10:52:09.953945+00:00,2026-07-28T10:53:36.144892+00:00
cd8902c2-a9b6-420e-babf-6dea6a93fddf,S-321,structural_section,S,0.9993053674697876,0.7479026837348938,Medium,false,ST - Springhill Lake.pdf,S\-\d+,approved,,S,,2026-07-28T10:52:10.099993+00:00,2026-07-28T10:53:36.079775+00:00
6837b3da-7b84-4dd1-bc41-09f16a700bfe,S-322,structural_section,S,0.9992989301681519,0.7478994650840759,Medium,false,ST - Springhill Lake.pdf,S\-\d+,approved,,S,,2026-07-28T10:52:10.239313+00:00,2026-07-28T10:53:36.021843+00:00
1e3c8a60-7540-4ae4-85ee-616f99312b3b,S-401,structural_section,S,0.9992930889129639,0.7478965444564819,Medium,false,ST - Springhill Lake.pdf,S\-\d+,approved,,S,,2026-07-28T10:52:10.387491+00:00,2026-07-28T10:53:35.963973+00:00
74c76086-6812-419b-8173-806cf3afa160,S-402,structural_section,S,0.9992930889129639,0.7478965444564819,Medium,false,ST - Springhill Lake.pdf,S\-\d+,approved,,S,,2026-07-28T10:52:10.523763+00:00,2026-07-28T10:53:35.873818+00:00
72cd6fc4-a856-4cf1-907c-b07fc204d0f1,S-403,structural_section,S,0.9992930889129639,0.7478965444564819,Medium,false,ST - Springhill Lake.pdf,S\-\d+,approved,,S,,2026-07-28T10:52:10.663094+00:00,2026-07-28T10:53:35.748134+00:00
46fd792c-1e8e-43a5-a021-44994847e57b,S-404,structural_section,S,0.9992930889129639,0.7478965444564819,Medium,false,ST - Springhill Lake.pdf,S\-\d+,approved,,S,,2026-07-28T10:52:10.804233+00:00,2026-07-28T10:53:35.626724+00:00
9caf6386-37b8-4c04-b93a-c0e52aad05a9,S-501,structural_section,S,0.9992930889129639,0.7478965444564819,Medium,false,ST - Springhill Lake.pdf,S\-\d+,approved,,S,,2026-07-28T10:52:10.943744+00:00,2026-07-28T10:53:35.479345+00:00
4d139e4b-7fb2-459f-a011-5818b4a55c20,S-502,structural_section,S,0.9992930889129639,0.7478965444564819,Medium,false,ST - Springhill Lake.pdf,S\-\d+,approved,,S,,2026-07-28T10:52:11.081545+00:00,2026-07-28T10:53:35.359289+00:00
11858973-d884-4304-a5e6-54d2beacfe51,S-601,structural_section,S,0.9992930889129639,0.7478965444564819,Medium,false,ST - Springhill Lake.pdf,S\-\d+,approved,structural_section,S,,2026-07-28T10:52:11.226143+00:00,2026-07-28T10:53:03.886524+00:00
3ca9ccf0-98f7-495d-9c88-1452c4a86601,A1064,material,A1064,0.9730628132820129,0.7712314066410064,Medium,false,ST - Springhill Lake.pdf,A\d+,rejected,,,,2026-07-28T11:41:24.552111+00:00,2026-07-29T07:46:18.831716+00:00
1d9ee0c3-63ac-40d9-ba11-de52eebad315,A108,material,A108,0.9497281908988953,0.7516740954494476,Medium,false,ST - Springhill Lake.pdf,A\d+,rejected,,,,2026-07-28T11:41:25.292580+00:00,2026-07-29T07:46:18.952602+00:00
54026365-ac87-4b05-a560-48fcdf3aa10f,A2,structural_section,A,0.9799590110778809,0.7711995055389405,Medium,false,ST - Springhill Lake.pdf,A\d+,rejected,,,,2026-07-28T11:41:25.886651+00:00,2026-07-29T07:46:19.035347+00:00
60ab3114-403a-434d-b5f3-cf686288788e,A3,structural_section,A,0.9842320680618286,0.7733360340309143,Medium,false,ST - Springhill Lake.pdf,A\d+,rejected,,,,2026-07-28T11:41:26.525666+00:00,2026-07-29T07:46:19.118977+00:00
0368a5a6-2a24-45dd-bf39-03e887cc7531,A307,bolt,A307,0.7342689633369446,0.6518344816684722,Medium,false,ST - Springhill Lake.pdf,A\d+,rejected,,,,2026-07-28T11:41:27.368875+00:00,2026-07-29T07:46:19.233915+00:00
b57235fd-6cb6-402e-b549-d3b862826451,A325,bolt,A325,0.8349806666374207,0.7021903333187103,Medium,false,ST - Springhill Lake.pdf,A\d+,rejected,,,,2026-07-28T11:41:27.940041+00:00,2026-07-29T07:46:19.395645+00:00
8f592a8e-65e6-471e-935c-a4747b474ad7,A36,material,A36,0.8517696261405945,0.7105848130702972,Medium,false,ST - Springhill Lake.pdf,A\d+,rejected,,,,2026-07-28T11:41:28.657253+00:00,2026-07-29T07:46:19.466119+00:00
94a3e7de-bc35-4355-956e-8cdbe3caa483,A500,material,A500,0.5195097327232361,0.544454866361618,Low,true,ST - Springhill Lake.pdf,A\d+,rejected,,,,2026-07-28T11:41:29.393696+00:00,2026-07-29T07:46:19.543682+00:00
718d887b-b727-42bc-b94d-679a1694ae65,A53,material,A53,0.9149889945983887,0.7421944972991943,Medium,false,ST - Springhill Lake.pdf,A\d+,rejected,,,,2026-07-28T11:41:30.364801+00:00,2026-07-29T07:46:19.594662+00:00
91047afd-8515-454b-810b-c2011aadba17,A568,material,A568,0.8961455821990967,0.7275227910995483,Medium,false,ST - Springhill Lake.pdf,A\d+,rejected,,,,2026-07-28T11:41:33.077641+00:00,2026-07-29T07:46:19.655636+00:00
be2c0423-3acd-43aa-a7b6-8983d2b6cb9f,A572,material,A572,0.8949097394943237,0.7321548697471618,Medium,false,ST - Springhill Lake.pdf,A\d+,rejected,,,,2026-07-28T11:41:33.915872+00:00,2026-07-29T07:46:19.706124+00:00
403a1ccc-8286-46eb-a96e-1e9520d30f07,A588,material,A588,0.793652355670929,0.6762761778354645,Medium,false,ST - Springhill Lake.pdf,A\d+,rejected,,,,2026-07-28T11:41:34.564735+00:00,2026-07-29T07:46:19.758476+00:00
21437404-eb0f-40df-993e-890d320c66c4,A6,structural_section,A,0.9815627336502075,0.7720013668251038,Medium,false,ST - Springhill Lake.pdf,A\d+,rejected,,,,2026-07-28T11:41:35.322706+00:00,2026-07-29T07:46:19.808480+00:00
c36f285b-2d2b-45f6-83fa-54b58a72409a,A615,material,A615,0.4901241362094879,0.5297620681047439,Low,true,ST - Springhill Lake.pdf,A\d+,rejected,,,,2026-07-28T11:41:36.219253+00:00,2026-07-29T07:46:19.858572+00:00
5b34e0dd-dba9-48c6-aa87-9e1600772f06,A653,material,A653,0.5016574859619141,0.535528742980957,Low,true,ST - Springhill Lake.pdf,A\d+,rejected,,,,2026-07-28T11:41:36.926776+00:00,2026-07-29T07:46:19.915326+00:00
f3672610-9625-4476-ab17-82ed9fa07d93,A706,material,A706,0.9386664032936096,0.7514232016468048,Medium,false,ST - Springhill Lake.pdf,A\d+,rejected,,,,2026-07-28T11:41:37.950505+00:00,2026-07-29T07:46:19.973508+00:00
e4e035fb-8f06-4a19-8a9f-587b8e82d174,A913,material,A913,0.6586524248123169,0.6140262124061584,Medium,true,ST - Springhill Lake.pdf,A\d+,rejected,,,,2026-07-28T11:41:38.803024+00:00,2026-07-29T07:46:20.028117+00:00
2c58c21e-7129-456a-aa84-b12c60c0c7c2,A970,material,A970,0.4646909832954407,0.5117954916477203,Low,true,ST - Springhill Lake.pdf,A\d+,rejected,,,,2026-07-28T11:41:39.556602+00:00,2026-07-29T07:46:20.077698+00:00
db616ceb-ad99-4780-8fc2-06422035f89d,A992,material,A992,0.7395862340927124,0.6544931170463562,Medium,false,ST - Springhill Lake.pdf,A\d+,rejected,,,,2026-07-28T11:41:40.372894+00:00,2026-07-29T07:46:20.128845+00:00
4a440c88-18a5-4c73-b23f-6168514cf77b,HSS10X0,structural_section,HSS,0.9998759031295776,0.7876379515647888,Medium,false,ST - Springhill Lake.pdf,HSS\d+X\d+X\d+/\d+,rejected,,,,2026-07-28T11:41:41.149771+00:00,2026-07-29T07:46:20.188654+00:00
4162fc27-9989-4cf1-92f0-3a453eb6b318,HSS16X0,structural_section,HSS,0.9998743534088135,0.7843071767044067,Medium,false,ST - Springhill Lake.pdf,HSS\d+X\d+X\d+/\d+,rejected,,,,2026-07-28T11:41:43.170129+00:00,2026-07-29T07:46:20.236357+00:00
c44a08bf-b1ba-4a2e-83dc-8285399a0d87,HSS18X0,structural_section,HSS,0.9998759031295776,0.7843079515647888,Medium,false,ST - Springhill Lake.pdf,HSS\d+X\d+X\d+/\d+,rejected,,,,2026-07-28T11:41:44.896609+00:00,2026-07-29T07:46:20.286535+00:00
503684f6-fefd-426d-92cf-450b6c65bbb9,L1x1x1/4,structural_section,L,0.999728262424469,0.7337141312122345,Medium,false,ST - Springhill Lake.pdf,L\d+X\d+X\d+/\d+,rejected,,,,2026-07-28T11:41:51.126790+00:00,2026-07-29T07:46:20.334044+00:00
608ca8bd-b072-40a0-89ad-facaf39904ac,L4X3,structural_section,L,0.9988829493522644,0.7546514746761321,Medium,false,ST - Springhill Lake.pdf,L\d+X\d+X\d+/\d+,rejected,,,,2026-07-28T11:41:55.156383+00:00,2026-07-29T07:46:20.383571+00:00
44cf1bac-e6d8-47e2-b286-337e56b3b2e9,L4x4,structural_section,L,0.9988585710525513,0.7486392855262756,Medium,false,ST - Springhill Lake.pdf,L\d+X\d+X\d+/\d+,rejected,,,,2026-07-28T11:41:58.740750+00:00,2026-07-29T07:46:20.433921+00:00
447ef2be-cb90-482c-a55b-11053663be48,L5X3,structural_section,L,0.9900885224342346,0.7442542612171172,Medium,false,ST - Springhill Lake.pdf,L\d+X\d+X\d+/\d+,rejected,,,,2026-07-28T11:42:00.175910+00:00,2026-07-29T07:46:20.482133+00:00
004ba0d5-29d4-42f2-b97a-94630357d141,L6X3,structural_section,L,0.9988253712654114,0.7486226856327056,Medium,false,ST - Springhill Lake.pdf,L\d+X\d+X\d+/\d+,rejected,,,,2026-07-28T11:42:02.078273+00:00,2026-07-29T07:46:20.529194+00:00
2e58b71f-dc9e-497b-bbfc-b28b5b519470,S-001,structural_section,S,0.9993057250976562,0.7479028625488281,Medium,false,ST - Springhill Lake.pdf,S\-\d+,rejected,,,,2026-07-28T11:42:04.908615+00:00,2026-07-29T07:46:20.591479+00:00
b1a4f800-287f-4908-b5ee-a79bc5d36a31,S-002,structural_section,S,0.9993057250976562,0.7479028625488281,Medium,false,ST - Springhill Lake.pdf,S\-\d+,rejected,,,,2026-07-28T11:42:06.015150+00:00,2026-07-29T07:46:20.664853+00:00
96698a9a-5e70-48c0-a57a-20f3c254ef35,S-003,structural_section,S,0.9993057250976562,0.7479028625488281,Medium,false,ST - Springhill Lake.pdf,S\-\d+,rejected,,,,2026-07-28T11:42:06.669089+00:00,2026-07-29T07:46:20.715380+00:00
c44e76e4-f695-46e6-b795-74f7dc86de2d,S-004,structural_section,S,0.9993057250976562,0.7479028625488281,Medium,false,ST - Springhill Lake.pdf,S\-\d+,rejected,,,,2026-07-28T11:42:08.069365+00:00,2026-07-29T07:46:20.763389+00:00
d101aa70-5e64-40be-b28d-8b0892662f5d,S-111,structural_section,S,0.9992930889129639,0.7478965444564819,Medium,false,ST - Springhill Lake.pdf,S\-\d+,rejected,,,,2026-07-28T11:42:09.166628+00:00,2026-07-29T07:46:20.812871+00:00
05b60469-a81b-4f3e-9bb7-28d276227dc1,S-112,structural_section,S,0.9994024038314819,0.7479512019157409,Medium,false,ST - Springhill Lake.pdf,S\-\d+,rejected,,,,2026-07-28T11:42:10.016426+00:00,2026-07-29T07:46:20.860190+00:00
8bd78795-aacb-4000-b543-b995016fb3b4,S-113,structural_section,S,0.9992930889129639,0.7478965444564819,Medium,false,ST - Springhill Lake.pdf,S\-\d+,rejected,,,,2026-07-28T11:42:10.623332+00:00,2026-07-29T07:46:20.906070+00:00
23b84ddf-fdac-4e0a-aa55-32f9633fa527,S-201,structural_section,S,0.9992930889129639,0.7478965444564819,Medium,false,ST - Springhill Lake.pdf,S\-\d+,rejected,,,,2026-07-28T11:42:12.009027+00:00,2026-07-29T07:46:20.952963+00:00
7bca11fa-25d5-448a-8190-49b4f88a72d7,S-202,structural_section,S,0.9992930889129639,0.7478965444564819,Medium,false,ST - Springhill Lake.pdf,S\-\d+,rejected,,,,2026-07-28T11:42:13.105073+00:00,2026-07-29T07:46:21.008197+00:00
55bbcc77-fa75-4732-b88a-8afe2bf8a2d8,S-203,structural_section,S,0.9992930889129639,0.7478965444564819,Medium,false,ST - Springhill Lake.pdf,S\-\d+,rejected,,,,2026-07-28T11:42:14.416670+00:00,2026-07-29T07:46:21.052852+00:00
7ed87c1c-7c73-4457-8d3f-1d2713f3b053,S-204,structural_section,S,0.9992930889129639,0.7478965444564819,Medium,false,ST - Springhill Lake.pdf,S\-\d+,rejected,,,,2026-07-28T11:42:16.145194+00:00,2026-07-29T07:46:21.108440+00:00
262f9007-dd1b-4a98-8ae0-82ae52e7768a,S-205,structural_section,S,0.9992930889129639,0.7478965444564819,Medium,false,ST - Springhill Lake.pdf,S\-\d+,rejected,,,,2026-07-28T11:42:18.174592+00:00,2026-07-29T07:46:21.159659+00:00
eac6b034-69d7-4a51-83c3-834e2b815c9d,S-206,structural_section,S,0.9993040561676025,0.7479020280838012,Medium,false,ST - Springhill Lake.pdf,S\-\d+,rejected,,,,2026-07-28T11:42:19.707507+00:00,2026-07-29T07:46:21.197199+00:00
