record_id,project_id,document_id,page_number,sheet_id,schedule_id,schedule_title_raw,schedule_class,region_bbox,location_or_grid_raw,location_or_grid_normalized,level_raw,level_normalized,raw_cell_text,canonical_section,catalog_valid,member_role,lifecycle_status,physical_semantics,member_extent,continuation_inheritance,physical_segment_count,plan_corroboration_status,explicit_quantity,count_candidate,exclusion_reason,source_cell_bbox,header_path,proposal_method,extraction_review_status,physical_review_status,reviewer_notes
REAL-Springhill_p26-013,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M1,COLUMN SCHEDULE,level_location_matrix,"[183.5, 118.9, 2565.9, 537.9]",C-14,C-14,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",HSS18X0.500,HSS18.000X0.500,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1144.1, 324.8, 1156.7, 390.8]","[""COLUMN SCHEDULE"", ""Column Locations: C-14"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-014,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M1,COLUMN SCHEDULE,level_location_matrix,"[183.5, 118.9, 2565.9, 537.9]",C-15,C-15,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",HSS18X0.500,HSS18.000X0.500,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1216.1, 320.4, 1228.7, 386.4]","[""COLUMN SCHEDULE"", ""Column Locations: C-15"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-015,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M1,COLUMN SCHEDULE,level_location_matrix,"[183.5, 118.9, 2565.9, 537.9]",C-18,C-18,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",HSS18X0.500,HSS18.000X0.500,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1288.1, 324.8, 1300.7, 390.8]","[""COLUMN SCHEDULE"", ""Column Locations: C-18"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-016,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M1,COLUMN SCHEDULE,level_location_matrix,"[183.5, 118.9, 2565.9, 537.9]",C.9-6,C.9-6,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",HSS12.750X0.375,HSS12.750X0.375,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1356.6, 339.6, 1369.2, 425.8]","[""COLUMN SCHEDULE"", ""Column Locations: C.9-6"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-017,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M1,COLUMN SCHEDULE,level_location_matrix,"[183.5, 118.9, 2565.9, 537.9]",C.9-7,C.9-7,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W12X65,W12X65,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1432.1, 322.1, 1444.7, 361.9]","[""COLUMN SCHEDULE"", ""Column Locations: C.9-7"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-018,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M1,COLUMN SCHEDULE,level_location_matrix,"[183.5, 118.9, 2565.9, 537.9]",D-11,D-11,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X45,W10X45,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1504.1, 321.9, 1516.7, 361.8]","[""COLUMN SCHEDULE"", ""Column Locations: D-11"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-019,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M1,COLUMN SCHEDULE,level_location_matrix,"[183.5, 118.9, 2565.9, 537.9]",E-12,E-12,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X49,W10X49,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1577.1, 324.1, 1589.7, 364.0]","[""COLUMN SCHEDULE"", ""Column Locations: E-12"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-020,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M1,COLUMN SCHEDULE,level_location_matrix,"[183.5, 118.9, 2565.9, 537.9]",E-13,E-13,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X49,W10X49,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1647.6, 325.9, 1660.2, 365.8]","[""COLUMN SCHEDULE"", ""Column Locations: E-13"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-021,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M1,COLUMN SCHEDULE,level_location_matrix,"[183.5, 118.9, 2565.9, 537.9]",E-14,E-14,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W12X65,W12X65,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1721.1, 332.0, 1733.7, 371.9]","[""COLUMN SCHEDULE"", ""Column Locations: E-14"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-022,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M1,COLUMN SCHEDULE,level_location_matrix,"[183.5, 118.9, 2565.9, 537.9]",E-15,E-15,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W12X65,W12X65,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1791.1, 325.2, 1803.7, 365.0]","[""COLUMN SCHEDULE"", ""Column Locations: E-15"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-023,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M1,COLUMN SCHEDULE,level_location_matrix,"[183.5, 118.9, 2565.9, 537.9]",E-17,E-17,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W12X65,W12X65,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1862.7, 325.2, 1875.3, 365.0]","[""COLUMN SCHEDULE"", ""Column Locations: E-17"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-024,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M1,COLUMN SCHEDULE,level_location_matrix,"[183.5, 118.9, 2565.9, 537.9]",F-1,F-1,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X33,W10X33,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1935.1, 328.2, 1947.7, 368.0]","[""COLUMN SCHEDULE"", ""Column Locations: F-1"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-025,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M1,COLUMN SCHEDULE,level_location_matrix,"[183.5, 118.9, 2565.9, 537.9]",F-2,F-2,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X45,W10X45,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2007.4, 325.2, 2020.0, 365.0]","[""COLUMN SCHEDULE"", ""Column Locations: F-2"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-026,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M1,COLUMN SCHEDULE,level_location_matrix,"[183.5, 118.9, 2565.9, 537.9]",F-3,F-3,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X45,W10X45,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2081.1, 325.2, 2093.7, 365.0]","[""COLUMN SCHEDULE"", ""Column Locations: F-3"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-027,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M1,COLUMN SCHEDULE,level_location_matrix,"[183.5, 118.9, 2565.9, 537.9]",F-4,F-4,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X45,W10X45,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2152.3, 325.2, 2164.9, 365.0]","[""COLUMN SCHEDULE"", ""Column Locations: F-4"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-028,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M1,COLUMN SCHEDULE,level_location_matrix,"[183.5, 118.9, 2565.9, 537.9]",F-5,F-5,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X39,W10X39,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2224.0, 325.2, 2236.6, 365.0]","[""COLUMN SCHEDULE"", ""Column Locations: F-5"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-029,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M1,COLUMN SCHEDULE,level_location_matrix,"[183.5, 118.9, 2565.9, 537.9]",F-6,F-6,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X33,W10X33,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2297.1, 325.2, 2309.7, 365.0]","[""COLUMN SCHEDULE"", ""Column Locations: F-6"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-030,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M1,COLUMN SCHEDULE,level_location_matrix,"[183.5, 118.9, 2565.9, 537.9]",G-12,G-12,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X39,W10X39,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2369.7, 325.6, 2382.3, 365.4]","[""COLUMN SCHEDULE"", ""Column Locations: G-12"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-031,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M1,COLUMN SCHEDULE,level_location_matrix,"[183.5, 118.9, 2565.9, 537.9]",G-13,G-13,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X45,W10X45,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2441.1, 327.5, 2453.7, 367.3]","[""COLUMN SCHEDULE"", ""Column Locations: G-13"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-032,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M1,COLUMN SCHEDULE,level_location_matrix,"[183.5, 118.9, 2565.9, 537.9]",G-14,G-14,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X49,W10X49,True,column,unknown,unknown,,unknown,,unknown,,False,,"[2514.1, 325.2, 2526.7, 365.0]","[""COLUMN SCHEDULE"", ""Column Locations: G-14"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-033,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M2,COLUMN SCHEDULE,level_location_matrix,"[183.5, 730.9, 2565.9, 1149.9]",G-15,G-15,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X49,W10X49,True,column,unknown,unknown,,unknown,,unknown,,False,,"[281.7, 937.2, 294.3, 977.0]","[""COLUMN SCHEDULE"", ""Column Locations: G-15"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-034,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M2,COLUMN SCHEDULE,level_location_matrix,"[183.5, 730.9, 2565.9, 1149.9]",G-18,G-18,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",HSS18X0.500,HSS18.000X0.500,True,column,unknown,unknown,,unknown,,unknown,,False,,"[352.6, 934.5, 365.2, 1000.6]","[""COLUMN SCHEDULE"", ""Column Locations: G-18"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-035,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M2,COLUMN SCHEDULE,level_location_matrix,"[183.5, 730.9, 2565.9, 1149.9]",G.1-7,G.1-7,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X33,W10X33,True,column,unknown,unknown,,unknown,,unknown,,False,,"[424.5, 931.4, 437.1, 971.3]","[""COLUMN SCHEDULE"", ""Column Locations: G.1-7"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-036,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M2,COLUMN SCHEDULE,level_location_matrix,"[183.5, 730.9, 2565.9, 1149.9]",G.1-8.2,G.1-8.2,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X45,W10X45,True,column,unknown,unknown,,unknown,,unknown,,False,,"[498.7, 933.0, 511.3, 972.8]","[""COLUMN SCHEDULE"", ""Column Locations: G.1-8.2"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-037,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M2,COLUMN SCHEDULE,level_location_matrix,"[183.5, 730.9, 2565.9, 1149.9]",G.1-9,G.1-9,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X45,W10X45,True,column,unknown,unknown,,unknown,,unknown,,False,,"[569.7, 933.0, 582.3, 972.8]","[""COLUMN SCHEDULE"", ""Column Locations: G.1-9"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-038,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M2,COLUMN SCHEDULE,level_location_matrix,"[183.5, 730.9, 2565.9, 1149.9]",G.1-11,G.1-11,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X39,W10X39,True,column,unknown,unknown,,unknown,,unknown,,False,,"[641.1, 933.0, 653.7, 972.8]","[""COLUMN SCHEDULE"", ""Column Locations: G.1-11"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-039,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M2,COLUMN SCHEDULE,level_location_matrix,"[183.5, 730.9, 2565.9, 1149.9]",G.2-16,G.2-16,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W12X65,W12X65,True,column,unknown,unknown,,unknown,,unknown,,False,,"[709.5, 941.1, 722.1, 981.0]","[""COLUMN SCHEDULE"", ""Column Locations: G.2-16"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-040,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M2,COLUMN SCHEDULE,level_location_matrix,"[183.5, 730.9, 2565.9, 1149.9]",G.2-17,G.2-17,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W12X65,W12X65,True,column,unknown,unknown,,unknown,,unknown,,False,,"[781.5, 941.1, 794.1, 981.0]","[""COLUMN SCHEDULE"", ""Column Locations: G.2-17"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-041,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M2,COLUMN SCHEDULE,level_location_matrix,"[183.5, 730.9, 2565.9, 1149.9]",H-6,H-6,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X39,W10X39,True,column,unknown,unknown,,unknown,,unknown,,False,,"[853.2, 941.1, 865.8, 981.0]","[""COLUMN SCHEDULE"", ""Column Locations: H-6"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-042,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M2,COLUMN SCHEDULE,level_location_matrix,"[183.5, 730.9, 2565.9, 1149.9]",H-7,H-7,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X39,W10X39,True,column,unknown,unknown,,unknown,,unknown,,False,,"[929.1, 941.1, 941.7, 981.0]","[""COLUMN SCHEDULE"", ""Column Locations: H-7"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-043,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M2,COLUMN SCHEDULE,level_location_matrix,"[183.5, 730.9, 2565.9, 1149.9]",H-8.2,H-8.2,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X33,W10X33,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1000.6, 938.7, 1013.2, 978.6]","[""COLUMN SCHEDULE"", ""Column Locations: H-8.2"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-044,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M2,COLUMN SCHEDULE,level_location_matrix,"[183.5, 730.9, 2565.9, 1149.9]",H-10,H-10,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X33,W10X33,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1071.5, 974.0, 1084.1, 1013.9]","[""COLUMN SCHEDULE"", ""Column Locations: H-10"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-045,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M2,COLUMN SCHEDULE,level_location_matrix,"[183.5, 730.9, 2565.9, 1149.9]",H-11,H-11,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X33,W10X33,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1143.7, 974.0, 1156.3, 1013.9]","[""COLUMN SCHEDULE"", ""Column Locations: H-11"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-046,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M2,COLUMN SCHEDULE,level_location_matrix,"[183.5, 730.9, 2565.9, 1149.9]",H-12,H-12,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X33,W10X33,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1215.3, 975.4, 1227.9, 1015.2]","[""COLUMN SCHEDULE"", ""Column Locations: H-12"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-047,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M2,COLUMN SCHEDULE,level_location_matrix,"[183.5, 730.9, 2565.9, 1149.9]",H-13,H-13,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X33,W10X33,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1288.1, 974.4, 1300.7, 1014.2]","[""COLUMN SCHEDULE"", ""Column Locations: H-13"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-048,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M2,COLUMN SCHEDULE,level_location_matrix,"[183.5, 730.9, 2565.9, 1149.9]",J-1,J-1,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X45,W10X45,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1359.4, 937.2, 1372.0, 977.0]","[""COLUMN SCHEDULE"", ""Column Locations: J-1"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-049,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M2,COLUMN SCHEDULE,level_location_matrix,"[183.5, 730.9, 2565.9, 1149.9]",J-2,J-2,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X49,W10X49,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1433.1, 939.6, 1445.7, 979.4]","[""COLUMN SCHEDULE"", ""Column Locations: J-2"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
REAL-Springhill_p26-050,Springhill,REAL-Springhill,26,S-501,REAL-Springhill-p26-M2,COLUMN SCHEDULE,level_location_matrix,"[183.5, 730.9, 2565.9, 1149.9]",J-3,J-3,"FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")","FIRST FLOOR (0' - 0"") -> SECOND FLOOR (14' - 0"")",W10X49,W10X49,True,column,unknown,unknown,,unknown,,unknown,,False,,"[1505.1, 939.6, 1517.7, 979.4]","[""COLUMN SCHEDULE"", ""Column Locations: J-3"", ""Level interval: FIRST FLOOR (0' - 0\"") -> SECOND FLOOR (14' - 0\"")""]",rotated_label_in_ruled_strip_between_level_datums,PENDING_REVIEW,PENDING_REVIEW,
